ENSEMBL_ID	Associated.Gene.Name	iTreg	naive	nTreg	Th1	Th17	Th2
ENSMUSG00000027671	Actl6a	HE	HE	HE	HE	HE	HE
ENSMUSG00000027673	Ndufb5	HE	HE	HE	HE	HE	HE
ENSMUSG00000027674	Pex5l	NE	LE	NE	NE	NE	NE
ENSMUSG00000027676	Ccdc39	UND	LE	UND	UND	UND	UND
ENSMUSG00000027677	Ttc14	HE	HE	UND	HE	HE	HE
ENSMUSG00000027678	Ncoa3	HE	HE	HE	HE	HE	HE
ENSMUSG00000027679	Dnajc19	HE	UND	HE	HE	HE	HE
ENSMUSG00000027680	Fxr1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027684	Mecom	NE	LE	NE	UND	LE	LE
ENSMUSG00000027690	Slc2a2	UND	LE	LE	LE	UND	LE
ENSMUSG00000027692	Tnik	HE	HE	HE	HE	HE	HE
ENSMUSG00000027694	Gm8325	LE	HE	UND	HE	HE	UND
ENSMUSG00000027695	Pld1	LE	LE	UND	LE	UND	LE
ENSMUSG00000027698	Nceh1	UND	UND	UND	HE	HE	HE
ENSMUSG00000027699	Ect2	HE	UND	UND	HE	HE	HE
ENSMUSG00000027702	Lrrc34	NE	LE	LE	LE	UND	LE
ENSMUSG00000027703	Lrriq4	NE	LE	LE	NE	LE	NE
ENSMUSG00000027706	Sec62	HE	HE	HE	HE	HE	HE
ENSMUSG00000027708	Dcun1d1	HE	HE	UND	HE	HE	HE
ENSMUSG00000027709	Mccc1	UND	HE	UND	UND	HE	UND
ENSMUSG00000027710	Acad9	HE	HE	HE	HE	HE	HE
ENSMUSG00000027712	Anxa5	HE	HE	HE	HE	HE	HE
ENSMUSG00000027713	1810062G17Rik	UND	UND	UND	UND	UND	UND
ENSMUSG00000027714	Exosc9	HE	HE	HE	HE	HE	HE
ENSMUSG00000027715	Ccna2	HE	UND	HE	HE	HE	HE
ENSMUSG00000027716	Trpc3	LE	LE	UND	LE	UND	LE
ENSMUSG00000027718	Il21	LE	LE	UND	HE	HE	HE
ENSMUSG00000027719	Adad1	NE	LE	NE	LE	UND	LE
ENSMUSG00000027720	Il2	UND	UND	UND	LE	HE	LE
ENSMUSG00000027722	Spata5	HE	HE	HE	HE	HE	HE
ENSMUSG00000027737	Slc7a11	LE	UND	LE	LE	UND	LE
ENSMUSG00000027739	Rab33b	HE	HE	HE	HE	HE	HE
ENSMUSG00000027742	Cog6	HE	HE	HE	HE	HE	HE
ENSMUSG00000027744	Stoml3	NE	UND	UND	LE	LE	LE
ENSMUSG00000027746	Ufm1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027748	Trpc4	NE	LE	NE	NE	LE	NE
ENSMUSG00000027750	Postn	LE	LE	NE	NE	LE	LE
ENSMUSG00000027751	Supt20	HE	HE	HE	HE	HE	HE
ENSMUSG00000027752	Exosc8	HE	HE	HE	HE	HE	HE
ENSMUSG00000027761	Aadac	NE	NE	LE	NE	NE	NE
ENSMUSG00000027762	Sucnr1	NE	LE	NE	NE	NE	NE
ENSMUSG00000027763	Mbnl1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027765	P2ry1	UND	LE	UND	LE	UND	UND
ENSMUSG00000027770	Dhx36	HE	HE	HE	HE	HE	HE
ENSMUSG00000027774	Gfm1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027775	Mfsd1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027776	Il12a	UND	LE	UND	NE	LE	NE
ENSMUSG00000027777	Schip1	NE	LE	LE	NE	UND	NE
ENSMUSG00000027778	Ift80	HE	HE	HE	HE	HE	UND
ENSMUSG00000027782	Kpna4	HE	HE	HE	HE	HE	HE
ENSMUSG00000027783	Arl14	NE	NE	LE	NE	UND	LE
ENSMUSG00000027784	Ppm1l	UND	UND	UND	UND	UND	UND
ENSMUSG00000027787	Nmd3	HE	HE	HE	HE	HE	HE
ENSMUSG00000027788	Otol1	NE	NE	NE	NE	NE	NE
ENSMUSG00000027790	Sis	NE	LE	NE	NE	LE	NE
ENSMUSG00000027792	Bche	NE	NE	NE	NE	NE	NE
ENSMUSG00000027793	Ccna1	NE	NE	NE	NE	LE	LE
ENSMUSG00000027794	Sohlh2	NE	LE	NE	NE	NE	NE
ENSMUSG00000027796	Smad9	NE	UND	LE	LE	LE	NE
ENSMUSG00000027797	Dclk1	UND	LE	LE	LE	UND	LE
ENSMUSG00000027799	Nbea	LE	LE	LE	LE	UND	LE
ENSMUSG00000027800	Tm4sf1	NE	NE	NE	NE	LE	NE
ENSMUSG00000027801	Tm4sf4	LE	NE	NE	NE	LE	NE
ENSMUSG00000027803	Wwtr1	UND	LE	NE	LE	UND	LE
ENSMUSG00000027804	Ppid	HE	HE	HE	HE	HE	HE
ENSMUSG00000027805	Pfn2	HE	UND	UND	HE	HE	HE
ENSMUSG00000027806	Tsc22d2	HE	HE	HE	HE	HE	HE
ENSMUSG00000027808	Serp1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027809	Etfdh	HE	HE	HE	HE	HE	HE
ENSMUSG00000027810	Eif2a	HE	HE	HE	HE	HE	HE
ENSMUSG00000027811	4930579G24Rik	HE	UND	UND	HE	HE	HE
ENSMUSG00000027820	Mme	NE	LE	NE	NE	LE	NE
ENSMUSG00000027822	Slc33a1	HE	UND	UND	HE	HE	HE
ENSMUSG00000027823	Gmps	HE	HE	UND	HE	HE	HE
ENSMUSG00000027824	Vmn2r1	NE	UND	NE	NE	LE	NE
ENSMUSG00000027827	Kcnab1	LE	UND	LE	LE	UND	LE
ENSMUSG00000027828	Ssr3	HE	HE	HE	HE	HE	HE
ENSMUSG00000027829	Ccnl1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027831	Veph1	LE	LE	LE	LE	LE	NE
ENSMUSG00000027832	Ptx3	NE	LE	NE	NE	LE	NE
ENSMUSG00000027833	Shox2	NE	LE	NE	LE	LE	LE
ENSMUSG00000027834	Serpini1	UND	UND	UND	UND	UND	UND
ENSMUSG00000027835	Pdcd10	HE	HE	HE	HE	HE	HE
ENSMUSG00000027840	Wnt2b	LE	UND	UND	LE	UND	UND
ENSMUSG00000027843	Ptpn22	HE	HE	HE	HE	HE	HE
ENSMUSG00000027845	Dclre1b	UND	UND	UND	HE	HE	UND
ENSMUSG00000027848	Olfml3	UND	UND	UND	LE	UND	LE
ENSMUSG00000027849	Syt6	LE	LE	LE	LE	LE	NE
ENSMUSG00000027852	Nras	HE	HE	HE	HE	HE	HE
ENSMUSG00000027854	Sike1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027855	Sycp1	NE	NE	NE	NE	NE	NE
ENSMUSG00000027857	Tshb	UND	LE	LE	NE	UND	LE
ENSMUSG00000027858	Tspan2	HE	LE	UND	UND	HE	UND
ENSMUSG00000027859	Ngf	NE	NE	LE	LE	UND	NE
ENSMUSG00000027860	Vangl1	LE	LE	LE	UND	UND	UND
ENSMUSG00000027861	Casq2	NE	LE	NE	NE	NE	NE
ENSMUSG00000027863	Cd2	HE	HE	HE	HE	HE	HE
ENSMUSG00000027864	Ptgfrn	HE	HE	UND	HE	HE	UND
ENSMUSG00000027865	Gdap2	HE	HE	UND	HE	HE	HE
ENSMUSG00000027867	Spag17	NE	NE	LE	NE	LE	NE
ENSMUSG00000027868	Tbx15	LE	LE	LE	LE	LE	LE
ENSMUSG00000027869	Hsd3b6	NE	LE	NE	NE	LE	NE
ENSMUSG00000027870	Hao2	NE	NE	NE	NE	NE	NE
ENSMUSG00000027871	Hsd3b1	NE	LE	LE	NE	NE	NE
ENSMUSG00000027875	Hmgcs2	NE	LE	UND	NE	LE	LE
ENSMUSG00000027876	Reg4	NE	NE	NE	NE	NE	NE
ENSMUSG00000027878	Notch2	UND	HE	HE	HE	HE	HE
ENSMUSG00000027879	Sec22b	HE	HE	HE	HE	HE	HE
ENSMUSG00000027880	Slc25a54	NE	NE	NE	LE	LE	LE
ENSMUSG00000027881	Prpf38b	HE	HE	HE	HE	HE	HE
ENSMUSG00000027882	Stxbp3a	HE	HE	HE	HE	HE	HE
ENSMUSG00000027883	Gpsm2	HE	UND	UND	HE	HE	HE
ENSMUSG00000027884	Clcc1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027886	1700013F07Rik	NE	UND	UND	NE	LE	NE
ENSMUSG00000027887	Sypl2	NE	LE	LE	LE	LE	NE
ENSMUSG00000027889	Ampd2	HE	HE	HE	HE	HE	HE
ENSMUSG00000027890	Gstm4	HE	UND	UND	HE	HE	HE
ENSMUSG00000027893	Ahcyl1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027894	Slc6a17	LE	LE	NE	NE	UND	NE
ENSMUSG00000027895	Kcnc4	LE	LE	LE	NE	LE	NE
ENSMUSG00000027896	Slc16a4	UND	UND	UND	UND	HE	UND
ENSMUSG00000027900	Dram2	HE	UND	HE	HE	HE	HE
ENSMUSG00000027901	Dennd2d	HE	HE	HE	HE	HE	HE
ENSMUSG00000027902	BC051070	LE	LE	UND	LE	UND	UND
ENSMUSG00000027905	Ddx20	HE	HE	HE	HE	HE	HE
ENSMUSG00000027907	S100a11	HE	HE	HE	HE	HE	HE
ENSMUSG00000027908	Tchhl1	NE	LE	LE	NE	NE	NE
ENSMUSG00000027912	Lce1m	NE	LE	NE	NE	NE	NE
ENSMUSG00000027913	Crct1	NE	LE	NE	NE	NE	NE
ENSMUSG00000027919	Lce1g	NE	NE	NE	NE	NE	NE
ENSMUSG00000027923	Lce1b	NE	NE	NE	NE	NE	NE
ENSMUSG00000027925	Sprr2j-ps	NE	LE	NE	NE	NE	NE
ENSMUSG00000027927	Lelp1	NE	UND	NE	NE	NE	NE
ENSMUSG00000027931	Npr1	LE	LE	LE	LE	LE	LE
ENSMUSG00000027932	Slc27a3	UND	UND	UND	UND	UND	UND
ENSMUSG00000027933	Ints3	HE	HE	HE	HE	HE	HE
ENSMUSG00000027935	Rab13	LE	LE	UND	UND	UND	LE
ENSMUSG00000027936	Crtc2	HE	HE	HE	HE	HE	HE
ENSMUSG00000027937	Jtb	HE	HE	HE	HE	HE	HE
ENSMUSG00000027938	Creb3l4	UND	UND	UND	LE	UND	UND
ENSMUSG00000027939	Nup210l	UND	UND	UND	UND	UND	UND
ENSMUSG00000027940	Tpm3	HE	HE	HE	HE	HE	HE
ENSMUSG00000027942	4933434E20Rik	HE	HE	HE	HE	HE	HE
ENSMUSG00000027944	Hax1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027947	Il6ra	HE	HE	HE	HE	HE	HE
ENSMUSG00000027950	Chrnb2	UND	UND	UND	UND	UND	UND
ENSMUSG00000027951	Adar	HE	HE	HE	HE	HE	HE
ENSMUSG00000027952	Pmvk	HE	HE	HE	HE	HE	HE
ENSMUSG00000027953	Slc50a1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027954	Efna1	LE	LE	LE	UND	UND	LE
ENSMUSG00000027955	Fam198b	NE	LE	LE	LE	LE	LE
ENSMUSG00000027956	Tmem144	LE	UND	UND	LE	UND	UND
ENSMUSG00000027957	Slc35a3	HE	HE	UND	HE	HE	HE
ENSMUSG00000027959	Sass6	HE	UND	UND	HE	HE	UND
ENSMUSG00000027961	Lrrc39	UND	UND	UND	UND	UND	UND
ENSMUSG00000027962	Vcam1	LE	LE	UND	LE	UND	NE
ENSMUSG00000027963	Extl2	UND	UND	UND	HE	HE	HE
ENSMUSG00000027965	Olfm3	NE	LE	NE	NE	LE	NE
ENSMUSG00000027966	Col11a1	NE	LE	LE	NE	LE	NE
ENSMUSG00000027967	Neurog2	LE	UND	LE	LE	LE	NE
ENSMUSG00000027968	Larp7	HE	HE	HE	HE	HE	HE
ENSMUSG00000027971	Ndst4	NE	LE	NE	NE	LE	NE
ENSMUSG00000027973	1700006A11Rik	NE	NE	NE	NE	LE	NE
ENSMUSG00000027977	Ndst3	NE	LE	LE	LE	LE	LE
ENSMUSG00000027978	Prss12	HE	UND	UND	UND	HE	UND
ENSMUSG00000027981	Rnpc3	HE	HE	UND	HE	HE	HE
ENSMUSG00000027983	Cyp2u1	NE	LE	LE	LE	UND	UND
ENSMUSG00000027984	Hadh	HE	HE	HE	HE	HE	HE
ENSMUSG00000027985	Lef1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027993	Trim2	UND	UND	UND	LE	UND	LE
ENSMUSG00000027994	Ccdc109b	HE	UND	HE	HE	HE	HE
ENSMUSG00000027995	Tlr2	UND	UND	UND	UND	UND	UND
ENSMUSG00000027996	Sfrp2	UND	UND	UND	UND	HE	UND
ENSMUSG00000027997	Casp6	HE	HE	HE	HE	HE	HE
ENSMUSG00000027998	Plrg1	HE	HE	HE	HE	HE	HE
ENSMUSG00000027999	Pla2g12a	HE	HE	HE	HE	HE	HE
ENSMUSG00000028001	Fga	NE	LE	NE	NE	LE	NE
ENSMUSG00000028003	Lrat	NE	NE	LE	NE	LE	NE
ENSMUSG00000028004	Npy2r	NE	NE	NE	NE	NE	NE
ENSMUSG00000028005	Gucy1b3	UND	UND	UND	LE	HE	LE
ENSMUSG00000028007	Snx7	NE	LE	UND	LE	LE	LE
ENSMUSG00000028008	Asic5	LE	LE	NE	NE	LE	NE
ENSMUSG00000028009	1700061I17Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000028010	Gar1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028011	Tdo2	NE	UND	UND	LE	UND	LE
ENSMUSG00000028012	Rrh	NE	LE	LE	LE	UND	LE
ENSMUSG00000028013	Ppa2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028015	Ctso	HE	HE	HE	HE	HE	HE
ENSMUSG00000028016	Ints12	HE	UND	UND	HE	HE	HE
ENSMUSG00000028017	Egf	UND	UND	UND	UND	UND	UND
ENSMUSG00000028018	Gstcd	HE	HE	UND	HE	HE	HE
ENSMUSG00000028019	Pdgfc	UND	LE	NE	NE	UND	NE
ENSMUSG00000028020	Glrb	NE	LE	NE	NE	LE	LE
ENSMUSG00000028023	Pitx2	NE	LE	LE	NE	LE	LE
ENSMUSG00000028024	Enpep	LE	NE	LE	NE	LE	NE
ENSMUSG00000028028	Alpk1	LE	UND	UND	LE	UND	LE
ENSMUSG00000028029	Aimp1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028030	Tbck	UND	HE	UND	HE	HE	HE
ENSMUSG00000028031	Dkk2	NE	LE	NE	NE	NE	NE
ENSMUSG00000028032	Papss1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028033	Kcnq5	UND	UND	UND	UND	HE	UND
ENSMUSG00000028034	Fubp1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028035	Dnajb4	HE	HE	HE	HE	HE	UND
ENSMUSG00000028036	Ptgfr	NE	LE	NE	NE	LE	NE
ENSMUSG00000028037	Ifi44	LE	UND	UND	HE	LE	LE
ENSMUSG00000028039	Efna3	LE	LE	NE	NE	LE	NE
ENSMUSG00000028040	Efna4	UND	UND	UND	UND	UND	UND
ENSMUSG00000028041	Adam15	HE	HE	HE	HE	HE	HE
ENSMUSG00000028042	Zbtb7b	HE	HE	HE	HE	HE	HE
ENSMUSG00000028044	Cks1b	HE	HE	HE	HE	HE	HE
ENSMUSG00000028047	Thbs3	UND	UND	UND	UND	UND	UND
ENSMUSG00000028048	Gba	HE	HE	HE	HE	HE	HE
ENSMUSG00000028049	Scamp3	HE	HE	HE	HE	HE	HE
ENSMUSG00000028051	Hcn3	UND	UND	UND	LE	UND	UND
ENSMUSG00000028053	Ash1l	HE	HE	HE	HE	HE	HE
ENSMUSG00000028057	Rit1	HE	UND	HE	HE	HE	HE
ENSMUSG00000028059	Arhgef2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028060	2810403A07Rik	HE	HE	HE	HE	HE	HE
ENSMUSG00000028062	Lamtor2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028063	Lmna	HE	HE	HE	UND	HE	UND
ENSMUSG00000028064	Sema4a	HE	HE	HE	HE	HE	HE
ENSMUSG00000028066	Pmf1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028068	Iqgap3	UND	LE	UND	HE	HE	HE
ENSMUSG00000028069	Gpatch4	HE	HE	HE	HE	HE	HE
ENSMUSG00000028070	Apoa1bp	HE	HE	HE	HE	HE	HE
ENSMUSG00000028071	Sh2d2a	HE	HE	HE	HE	HE	HE
ENSMUSG00000028072	Ntrk1	LE	UND	UND	LE	LE	UND
ENSMUSG00000028073	Pear1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028076	Cd1d1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028078	Dclk2	UND	UND	UND	UND	HE	HE
ENSMUSG00000028080	Lrba	UND	HE	HE	HE	HE	HE
ENSMUSG00000028081	Rps3a1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028082	Sh3d19	LE	UND	UND	UND	UND	UND
ENSMUSG00000028085	Pet112	HE	UND	UND	UND	HE	UND
ENSMUSG00000028086	Fbxw7	HE	HE	HE	HE	HE	HE
ENSMUSG00000028088	Fmo5	UND	UND	UND	UND	UND	UND
ENSMUSG00000028089	Chd1l	HE	HE	HE	HE	HE	HE
ENSMUSG00000028093	Acp6	HE	HE	HE	HE	HE	HE
ENSMUSG00000028096	Gpr89	HE	HE	UND	HE	HE	HE
ENSMUSG00000028098	Rnf115	HE	HE	HE	HE	HE	HE
ENSMUSG00000028099	Polr3c	HE	HE	HE	HE	HE	HE
ENSMUSG00000028100	Nudt17	UND	HE	UND	UND	UND	UND
ENSMUSG00000028101	Pias3	HE	HE	HE	HE	HE	HE
ENSMUSG00000028102	Pex11b	HE	HE	UND	HE	HE	HE
ENSMUSG00000028104	Polr3gl	HE	HE	HE	HE	HE	HE
ENSMUSG00000028106	Rprd2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028107	Tars2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028108	Ecm1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028109	Hormad1	NE	NE	LE	LE	LE	NE
ENSMUSG00000028111	Ctsk	UND	UND	UND	LE	UND	UND
ENSMUSG00000028114	Mettl14	HE	HE	HE	HE	HE	HE
ENSMUSG00000028115	Bnipl	NE	UND	UND	LE	UND	UND
ENSMUSG00000028116	Myoz2	NE	NE	NE	NE	LE	LE
ENSMUSG00000028121	Bcar3	UND	LE	LE	LE	UND	LE
ENSMUSG00000028124	Gclm	HE	HE	UND	HE	HE	HE
ENSMUSG00000028125	Abca4	NE	UND	LE	NE	LE	NE
ENSMUSG00000028126	Pip5k1a	HE	HE	HE	HE	HE	HE
ENSMUSG00000028127	Abcd3	HE	UND	UND	HE	HE	UND
ENSMUSG00000028128	F3	LE	LE	LE	LE	HE	NE
ENSMUSG00000028132	Tmem56	NE	LE	LE	LE	LE	NE
ENSMUSG00000028133	Rwdd3	UND	UND	UND	UND	UND	UND
ENSMUSG00000028134	Ptbp2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028136	Snx27	HE	HE	HE	HE	HE	HE
ENSMUSG00000028137	Celf3	UND	UND	UND	LE	UND	UND
ENSMUSG00000028138	Adh5	HE	HE	HE	HE	HE	HE
ENSMUSG00000028139	Riiad1	UND	UND	UND	LE	UND	UND
ENSMUSG00000028140	Mrpl9	HE	HE	HE	HE	HE	HE
ENSMUSG00000028141	Oaz3	HE	UND	UND	UND	HE	UND
ENSMUSG00000028145	Them4	UND	UND	UND	UND	HE	UND
ENSMUSG00000028148	Them5	NE	LE	LE	NE	UND	NE
ENSMUSG00000028149	Rap1gds1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028150	Rorc	HE	UND	HE	UND	HE	UND
ENSMUSG00000028152	Tspan5	HE	HE	UND	HE	HE	HE
ENSMUSG00000028156	Eif4e	HE	HE	HE	HE	HE	HE
ENSMUSG00000028158	Mttp	UND	UND	UND	UND	UND	UND
ENSMUSG00000028159	Dapp1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028161	Ppp3ca	HE	HE	HE	HE	HE	HE
ENSMUSG00000028163	Nfkb1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028164	Manba	HE	HE	HE	HE	HE	HE
ENSMUSG00000028165	Cisd2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028167	Bdh2	HE	LE	UND	LE	HE	NE
ENSMUSG00000028172	Tacr3	NE	NE	LE	NE	LE	NE
ENSMUSG00000028173	Wls	HE	UND	HE	UND	UND	UND
ENSMUSG00000028174	Rpe65	NE	LE	NE	NE	LE	NE
ENSMUSG00000028175	Depdc1a	UND	NE	UND	HE	HE	UND
ENSMUSG00000028176	Lrrc7	NE	LE	NE	NE	LE	LE
ENSMUSG00000028177	1810013D15Rik	NE	NE	NE	NE	LE	NE
ENSMUSG00000028179	Cth	LE	LE	LE	LE	UND	LE
ENSMUSG00000028180	Zranb2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028182	Lrriq3	LE	LE	LE	LE	UND	LE
ENSMUSG00000028184	Lphn2	LE	UND	LE	LE	LE	UND
ENSMUSG00000028185	Dnase2b	NE	NE	LE	NE	LE	NE
ENSMUSG00000028186	Uox	NE	LE	LE	NE	LE	NE
ENSMUSG00000028187	Rpf1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028188	Spata1	HE	UND	UND	UND	HE	UND
ENSMUSG00000028189	Ctbs	UND	UND	UND	HE	HE	HE
ENSMUSG00000028191	Bcl10	HE	HE	HE	HE	HE	HE
ENSMUSG00000028194	Ddah1	LE	LE	NE	NE	LE	NE
ENSMUSG00000028195	Cyr61	UND	LE	LE	LE	UND	LE
ENSMUSG00000028197	Col24a1	NE	LE	LE	LE	LE	NE
ENSMUSG00000028199	Cryz	UND	UND	UND	UND	HE	UND
ENSMUSG00000028207	Asph	LE	UND	UND	UND	HE	UND
ENSMUSG00000028211	Trp53inp1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028212	Ccne2	HE	UND	UND	HE	HE	UND
ENSMUSG00000028214	Gem	HE	HE	HE	HE	HE	UND
ENSMUSG00000028217	Cdh17	LE	LE	LE	UND	UND	UND
ENSMUSG00000028218	Fam92a	HE	UND	UND	HE	HE	HE
ENSMUSG00000028221	Tmem55a	HE	HE	HE	HE	HE	HE
ENSMUSG00000028222	Calb1	NE	LE	NE	NE	LE	NE
ENSMUSG00000028223	Decr1	HE	UND	HE	HE	HE	HE
ENSMUSG00000028224	Nbn	HE	HE	HE	HE	HE	HE
ENSMUSG00000028226	Mmp16	NE	LE	LE	LE	LE	NE
ENSMUSG00000028228	Cpne3	HE	UND	UND	HE	HE	HE
ENSMUSG00000028229	Rmdn1	HE	UND	UND	HE	HE	HE
ENSMUSG00000028232	Tmem68	HE	HE	UND	HE	HE	HE
ENSMUSG00000028233	Tgs1	HE	HE	UND	HE	HE	HE
ENSMUSG00000028234	Rps20	HE	HE	HE	HE	HE	HE
ENSMUSG00000028236	Sdr16c5	NE	LE	NE	NE	NE	NE
ENSMUSG00000028238	Atp6v0d2	UND	LE	UND	UND	HE	UND
ENSMUSG00000028240	Cyp7a1	NE	NE	NE	NE	LE	LE
ENSMUSG00000028243	Ubxn2b	UND	UND	UND	HE	HE	UND
ENSMUSG00000028244	1700025O08Rik	NE	NE	NE	NE	NE	NE
ENSMUSG00000028245	Nsmaf	HE	HE	HE	HE	HE	HE
ENSMUSG00000028246	Faxc	LE	LE	NE	LE	LE	LE
ENSMUSG00000028247	Coq3	HE	UND	UND	UND	HE	UND
ENSMUSG00000028248	Sfrs18	HE	HE	HE	HE	HE	HE
ENSMUSG00000028249	Sdcbp	HE	HE	HE	HE	HE	HE
ENSMUSG00000028251	Tstd3	UND	UND	UND	HE	HE	HE
ENSMUSG00000028252	Ccnc	HE	HE	UND	HE	HE	HE
ENSMUSG00000028255	Clca3	NE	LE	NE	NE	NE	NE
ENSMUSG00000028256	Odf2l	HE	UND	UND	HE	HE	UND
ENSMUSG00000028259	Fhl5	NE	LE	LE	NE	NE	NE
ENSMUSG00000028261	Ndufaf4	HE	HE	UND	UND	HE	HE
ENSMUSG00000028262	Clca2	NE	LE	NE	NE	LE	NE
ENSMUSG00000028264	Spaca1	LE	UND	UND	UND	UND	UND
ENSMUSG00000028266	Lmo4	HE	HE	HE	HE	HE	HE
ENSMUSG00000028268	Gbp3	HE	UND	HE	HE	HE	HE
ENSMUSG00000028269	Gbp2b	UND	LE	UND	UND	UND	LE
ENSMUSG00000028270	Gbp2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028271	Gtf2b	HE	HE	HE	HE	HE	HE
ENSMUSG00000028273	Pdlim5	HE	HE	UND	HE	HE	UND
ENSMUSG00000028274	Rngtt	HE	HE	UND	HE	HE	HE
ENSMUSG00000028277	Ube2j1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028278	Rragd	UND	UND	HE	HE	HE	HE
ENSMUSG00000028280	Gabrr1	NE	LE	LE	LE	LE	NE
ENSMUSG00000028282	Casp8ap2	HE	HE	UND	HE	HE	HE
ENSMUSG00000028284	Map3k7	HE	HE	HE	HE	HE	HE
ENSMUSG00000028287	1700009N14Rik	NE	NE	NE	NE	LE	NE
ENSMUSG00000028289	Epha7	NE	LE	LE	NE	LE	LE
ENSMUSG00000028291	Akirin2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028292	Rars2	HE	HE	HE	HE	HE	HE
ENSMUSG00000028293	Slc35a1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028294	1700003M02Rik	NE	LE	LE	NE	LE	NE
ENSMUSG00000028295	Smim8	HE	HE	HE	HE	HE	HE
ENSMUSG00000028298	Cga	NE	NE	NE	NE	NE	LE
ENSMUSG00000028300	3110043O21Rik	UND	HE	UND	UND	HE	UND
ENSMUSG00000028307	Aldob	NE	LE	LE	LE	LE	LE
ENSMUSG00000028309	Rnf20	HE	HE	HE	HE	HE	HE
ENSMUSG00000028310	Ppp3r2	NE	LE	LE	NE	LE	NE
ENSMUSG00000028312	Smc2	HE	UND	UND	HE	HE	HE
ENSMUSG00000028314	4930547C10Rik	NE	NE	NE	NE	NE	NE
ENSMUSG00000028318	Polr1e	HE	HE	HE	HE	HE	HE
ENSMUSG00000028322	Exosc3	HE	HE	HE	HE	HE	HE
ENSMUSG00000028327	1300002K09Rik	LE	LE	NE	NE	LE	NE
ENSMUSG00000028328	Tmod1	UND	UND	UND	NE	UND	LE
ENSMUSG00000028329	Xpa	HE	HE	HE	HE	HE	HE
ENSMUSG00000028330	Ncbp1	HE	HE	HE	HE	HE	HE
ENSMUSG00000028331	5830415F09Rik	HE	HE	UND	UND	HE	HE
ENSMUSG00000028332	Hemgn	UND	LE	UND	UND	UND	UND
ENSMUSG00000028333	Anp32b	HE	HE	HE	HE	HE	HE
ENSMUSG00000028334	Nans	HE	HE	HE	HE	HE	HE
ENSMUSG00000028337	Coro2a	HE	UND	HE	HE	UND	UND
ENSMUSG00000028339	Col15a1	HE	LE	UND	UND	HE	UND
ENSMUSG00000028341	Nr4a3	HE	HE	HE	UND	HE	UND
ENSMUSG00000028343	Erp44	HE	HE	HE	HE	HE	HE
ENSMUSG00000028344	Invs	UND	HE	UND	HE	HE	UND
ENSMUSG00000028345	Tex10	HE	HE	HE	HE	HE	HE
ENSMUSG00000028347	Tmeff1	HE	LE	LE	NE	HE	NE
ENSMUSG00000028348	Murc	LE	LE	NE	NE	UND	NE
ENSMUSG00000028351	Dbc1	NE	UND	NE	NE	NE	NE
ENSMUSG00000028354	Fmn2	LE	LE	NE	LE	LE	NE
ENSMUSG00000028356	Ambp	NE	NE	NE	NE	LE	NE
ENSMUSG00000028357	Kif12	NE	LE	LE	NE	NE	NE
ENSMUSG00000028358	Zfp618	LE	LE	LE	LE	UND	LE
ENSMUSG00000028359	Orm3	NE	HE	HE	UND	HE	UND
ENSMUSG00000028360	Slc44a5	NE	LE	LE	LE	UND	NE
